Timestamp,Sensor Timestamp,Plant ID,Disease Status,Temperature (°C),Humidity (%),Pressure (kPa),Gas Resistance (KOhm),MQ2 Rs (Ohm),MQ2 Ratio,MQ2 R0 (Ohm),MQ2 Delta,MQ2 Variance,MQ2 Baseline
2025-12-24 12:18:22,88918993,plant_002,healthy,19.9,41.19,101.016,321.37,225.16,0.1081,2082.4,-0.0001,9.7e-05,0.0856
2025-12-24 12:18:37,88934127,plant_002,healthy,19.9,40.99,101.018,322.64,220.68,0.106,2082.4,0.0012,0.000106,0.0846
2025-12-24 12:18:54,88949257,plant_002,healthy,19.91,40.61,101.018,324.19,225.7,0.1084,2082.4,-0.0009,0.000105,0.0846
2025-12-24 12:19:13,88964967,plant_002,healthy,19.91,40.47,101.019,322.58,220.06,0.1057,2082.4,-0.0009,9.5e-05,0.085
2025-12-24 12:19:28,88984519,plant_002,healthy,19.89,40.3,101.018,306.44,224.73,0.1079,2082.4,0.0012,9.2e-05,0.087
2025-12-24 12:19:43,88999667,plant_002,healthy,19.97,40.02,101.018,321.43,220.83,0.106,2082.4,-0.0002,8e-05,0.0886
2025-12-24 12:19:58,89014767,plant_002,healthy,20.03,39.64,101.019,326.69,220.56,0.1059,2082.4,-0.0008,9.5e-05,0.0886
2025-12-24 12:20:13,89029903,plant_002,healthy,20.07,39.43,101.017,328.08,223.49,0.1073,2082.4,0.0002,8.8e-05,0.0919
2025-12-24 12:20:28,89045035,plant_002,healthy,20.1,39.69,101.016,326.6,217.7,0.1045,2082.4,0.0008,8.4e-05,0.0921
2025-12-24 12:20:43,89060168,plant_002,healthy,20.13,39.82,101.016,326.67,221.89,0.1066,2082.4,0.0004,7.8e-05,0.0926
2025-12-24 12:20:59,89075285,plant_002,healthy,20.17,39.49,101.013,327.75,217.26,0.1043,2082.4,-0.002,8.7e-05,0.0838
2025-12-24 12:21:14,89090402,plant_002,healthy,20.2,39.53,101.016,327.6,224.77,0.1079,2082.4,0.0005,9.8e-05,0.0838
2025-12-24 12:21:29,89105532,plant_002,healthy,20.22,39.44,101.018,327.75,214.46,0.103,2082.4,-0.0003,9.8e-05,0.0838
2025-12-24 12:21:44,89120638,plant_002,healthy,20.23,39.29,101.02,328.28,219.05,0.1052,2082.4,0.0001,9.2e-05,0.0876
2025-12-24 12:21:59,89135777,plant_002,healthy,20.24,39.19,101.024,328.78,229.68,0.1103,2082.4,0.0005,8.2e-05,0.0914
2025-12-24 12:22:14,89150902,plant_002,healthy,20.24,39.08,101.026,330.06,218.3,0.1048,2082.4,0.0013,8e-05,0.0891
2025-12-24 12:22:29,89166003,plant_002,healthy,20.24,39.42,101.02,328.45,227.62,0.1093,2082.4,-0.0008,8.7e-05,0.0831
2025-12-24 12:22:44,89181146,plant_002,healthy,20.22,39.54,101.019,327.56,233.76,0.1123,2082.4,0.0008,8.8e-05,0.0831
2025-12-24 12:22:59,89196246,plant_002,healthy,20.2,39.73,101.019,327.8,225.9,0.1085,2082.4,-0.0005,9.1e-05,0.0831
2025-12-24 12:23:16,89211358,plant_002,healthy,20.18,39.56,101.019,328.12,216.28,0.1039,2082.4,-0.0012,8.2e-05,0.0895
2025-12-24 12:23:31,89227609,plant_002,healthy,20.14,39.77,101.021,320.77,222.81,0.107,2082.4,0.0006,7.7e-05,0.0884
2025-12-24 12:23:46,89242720,plant_002,healthy,20.18,40.44,101.022,322.36,219.92,0.1056,2082.4,-0.0012,7.4e-05,0.0854
2025-12-24 12:24:01,89257865,plant_002,healthy,20.2,40.4,101.022,322.2,227.41,0.1092,2082.4,0.0022,7.9e-05,0.0854
2025-12-24 12:24:18,89272971,plant_002,healthy,20.21,40.96,101.025,319.68,220.97,0.1061,2082.4,-0.0007,8.6e-05,0.0854
2025-12-24 12:24:33,89289648,plant_002,healthy,20.17,41.68,101.024,307.37,222.37,0.1068,2082.4,-0.0007,8.7e-05,0.0848
2025-12-24 12:24:48,89304760,plant_002,healthy,20.22,41.61,101.025,313.92,220.55,0.1059,2082.4,0.0002,8.6e-05,0.0838
2025-12-24 12:25:03,89319885,plant_002,healthy,20.25,40.86,101.024,318.39,219.68,0.1055,2082.4,-0.0005,7.8e-05,0.0838
2025-12-24 12:25:18,89335016,plant_002,healthy,20.29,40.48,101.021,319.75,223.84,0.1075,2082.4,0.0006,9.3e-05,0.0842
2025-12-24 12:25:34,89350114,plant_002,healthy,20.33,40.3,101.022,321.5,220.35,0.1058,2082.4,0.0005,9.2e-05,0.0886
2025-12-24 12:25:49,89365810,plant_002,healthy,20.34,40.13,101.019,318.19,213.44,0.1025,2082.4,-0.0015,0.000108,0.0882
2025-12-24 12:26:04,89380949,plant_002,healthy,20.39,39.96,101.018,321.76,215.93,0.1037,2082.4,0.0007,0.000111,0.0878
2025-12-24 12:26:19,89396062,plant_002,healthy,20.42,40.14,101.017,319.71,219.19,0.1053,2082.4,-0.0001,9.5e-05,0.0878
2025-12-24 12:26:36,89411201,plant_002,healthy,20.44,40.99,101.018,315.06,215.49,0.1035,2082.4,0.0015,7.7e-05,0.0878
2025-12-24 12:26:51,89427913,plant_002,healthy,20.42,40.78,101.017,308.75,213.49,0.1025,2082.4,-0.0015,5.9e-05,0.089
2025-12-24 12:27:06,89443057,plant_002,healthy,20.48,40.68,101.017,313.81,215.31,0.1034,2082.4,0.0001,6.9e-05,0.0871
2025-12-24 12:27:21,89458161,plant_002,healthy,20.51,40.9,101.017,313.53,223.69,0.1074,2082.4,0.0011,9.3e-05,0.0854
2025-12-24 12:27:37,89473308,plant_002,healthy,20.53,41.25,101.017,311.08,221.68,0.1065,2082.4,-0.001,0.000108,0.0854
2025-12-24 12:27:52,89488431,plant_002,healthy,20.56,41.06,101.016,312.6,220.16,0.1057,2082.4,0.0006,0.000104,0.0854
2025-12-24 12:28:07,89503531,plant_002,healthy,20.61,40.44,101.015,314.67,211.31,0.1015,2082.4,-0.0003,8.4e-05,0.0854
2025-12-24 12:28:22,89518645,plant_002,healthy,20.65,40.84,101.016,311.44,217.29,0.1043,2082.4,-0.0008,7.3e-05,0.0854
2025-12-24 12:28:38,89533747,plant_002,healthy,20.66,41.48,101.011,308.6,226.01,0.1085,2082.4,0.0016,7.1e-05,0.0854
2025-12-24 12:28:53,89549535,plant_002,healthy,20.64,41.88,101.011,302.11,222.4,0.1068,2082.4,0.0002,8.4e-05,0.0859
2025-12-24 12:29:08,89564663,plant_002,healthy,20.67,42.09,101.012,302.85,218.76,0.1051,2082.4,-0.0004,9.1e-05,0.0881
2025-12-24 12:29:23,89579787,plant_002,healthy,20.66,42.54,101.016,301.38,215.71,0.1036,2082.4,-0.0012,0.0001,0.0878
2025-12-24 12:29:40,89594888,plant_002,healthy,20.67,42.63,101.014,300.52,213.46,0.1025,2082.4,-0.0004,9.9e-05,0.0859
2025-12-24 12:29:55,89611585,plant_002,healthy,20.62,42.96,101.01,290.48,216.74,0.1041,2082.4,0.0009,0.000104,0.0854
2025-12-24 12:30:10,89626711,plant_002,healthy,20.67,42.57,101.011,298.44,216.72,0.1041,2082.4,-0.0004,0.0001,0.0836
2025-12-24 12:30:25,89641848,plant_002,healthy,20.7,41.93,101.011,301.94,213.75,0.1026,2082.4,0.0,0.000106,0.0816
2025-12-24 12:30:40,89656988,plant_002,healthy,20.74,41.64,101.012,302.57,217.14,0.1043,2082.4,0.0008,0.000105,0.0816
2025-12-24 12:30:55,89672104,plant_002,healthy,20.76,42.02,101.01,300.99,217.93,0.1047,2082.4,0.0001,9.5e-05,0.0821
2025-12-24 12:31:10,89687208,plant_002,healthy,20.78,41.92,101.007,302.49,227.02,0.109,2082.4,0.0006,8.3e-05,0.0854
2025-12-24 12:31:26,89702340,plant_002,healthy,20.8,42.02,101.006,301.27,225.1,0.1081,2082.4,-0.0011,7.5e-05,0.0877
2025-12-24 12:31:41,89717466,plant_002,healthy,20.81,42.36,101.01,299.06,212.39,0.102,2082.4,-0.0002,6.6e-05,0.0923
2025-12-24 12:31:56,89732607,plant_002,healthy,20.82,42.27,101.008,299.31,223.5,0.1073,2082.4,0.0002,7e-05,0.0897
2025-12-24 12:32:11,89747733,plant_002,healthy,20.83,42.33,101.004,298.58,225.39,0.1082,2082.4,-0.0001,7.2e-05,0.0895
2025-12-24 12:32:26,89762831,plant_002,healthy,20.82,42.36,101.004,299.21,219.35,0.1053,2082.4,0.0003,7.3e-05,0.0895
2025-12-24 12:32:42,89777939,plant_002,healthy,20.82,41.6,101.002,303.3,212.97,0.1023,2082.4,-0.0002,7e-05,0.0886
2025-12-24 12:32:57,89793660,plant_002,healthy,20.82,41.05,101.004,302.22,228.24,0.1096,2082.4,0.0004,7.7e-05,0.0884
2025-12-24 12:33:12,89808761,plant_002,healthy,20.85,41.15,101.002,304.27,222.41,0.1068,2082.4,-0.0017,8.2e-05,0.0876
2025-12-24 12:33:27,89823891,plant_002,healthy,20.86,41.24,101.003,304.31,214.91,0.1032,2082.4,0.0023,9.6e-05,0.0854
2025-12-24 12:33:44,89839006,plant_002,healthy,20.85,40.94,101.003,306.47,218.33,0.1048,2082.4,-0.0007,0.000102,0.085
2025-12-24 12:33:59,89855704,plant_002,healthy,20.77,40.67,101.001,302.0,218.91,0.1051,2082.4,-0.0003,9.3e-05,0.0846
2025-12-24 12:34:14,89870809,plant_002,healthy,20.78,40.14,100.996,310.43,222.59,0.1069,2082.4,-0.0001,9.4e-05,0.0842
2025-12-24 12:34:29,89885937,plant_002,healthy,20.76,39.9,100.994,313.75,218.46,0.1049,2082.4,-0.0005,0.000104,0.0838
2025-12-24 12:34:46,89901040,plant_002,healthy,20.73,39.65,100.996,316.17,231.35,0.1111,2082.4,0.0015,9.5e-05,0.0838
2025-12-24 12:35:00,89916983,plant_002,healthy,20.68,39.57,100.992,313.04,227.49,0.1092,2082.4,0.0,0.0001,0.0851
2025-12-24 12:35:15,89932129,plant_002,healthy,20.68,39.31,100.991,318.45,235.56,0.1131,2082.4,-0.0007,8.4e-05,0.0904
2025-12-24 12:35:30,89947257,plant_002,healthy,20.67,39.27,100.99,319.46,222.77,0.107,2082.4,-0.0008,7.6e-05,0.094
2025-12-24 12:35:48,89962381,plant_002,healthy,20.66,39.18,100.991,321.02,219.13,0.1052,2082.4,0.0,8.1e-05,0.09
2025-12-24 12:36:02,89979071,plant_002,healthy,20.6,39.08,100.988,314.53,218.32,0.1048,2082.4,-0.0003,8.5e-05,0.0854
2025-12-24 12:36:17,89994209,plant_002,healthy,20.62,38.97,100.986,321.25,223.77,0.1075,2082.4,0.0009,8.9e-05,0.0854
2025-12-24 12:36:33,90009348,plant_002,healthy,20.62,38.9,100.988,323.0,220.45,0.1059,2082.4,0.0006,8.3e-05,0.0855
2025-12-24 12:36:49,90024476,plant_002,healthy,20.61,38.88,100.988,324.34,216.77,0.1041,2082.4,-0.0014,8.5e-05,0.0862
2025-12-24 12:37:06,90040199,plant_002,healthy,20.57,38.69,100.981,322.47,219.79,0.1055,2082.4,0.0003,8.2e-05,0.0853
2025-12-24 12:37:20,90057280,plant_002,healthy,20.54,38.78,100.973,314.5,219.59,0.1054,2082.4,0.0005,8.3e-05,0.0846
2025-12-24 12:37:36,90072388,plant_002,healthy,20.57,38.69,100.978,323.13,233.02,0.1119,2082.4,0.0006,8.7e-05,0.0846
2025-12-24 12:37:51,90087489,plant_002,healthy,20.57,38.66,100.978,325.61,227.88,0.1094,2082.4,0.0002,8.9e-05,0.0848
2025-12-24 12:38:12,90102627,plant_002,healthy,20.58,38.64,100.979,325.86,223.17,0.1072,2082.4,-0.0012,8.2e-05,0.0854
2025-12-24 12:38:27,90123349,plant_002,healthy,20.49,38.98,100.976,302.74,216.18,0.1038,2082.4,0.0001,8e-05,0.0889
2025-12-24 12:38:42,90138467,plant_002,healthy,20.55,38.72,100.977,320.24,229.71,0.1103,2082.4,0.0,8.3e-05,0.0895
2025-12-24 12:38:57,90153594,plant_002,healthy,20.56,38.52,100.977,324.62,221.92,0.1066,2082.4,-0.0002,9.5e-05,0.0895
2025-12-24 12:39:13,90168706,plant_002,healthy,20.55,38.47,100.974,326.25,227.17,0.1091,2082.4,0.0004,9.2e-05,0.0905
2025-12-24 12:39:28,90184439,plant_002,healthy,20.53,38.52,100.974,324.38,223.25,0.1072,2082.4,0.0009,9.1e-05,0.0907
2025-12-24 12:39:43,90199558,plant_002,healthy,20.55,38.32,100.974,328.87,230.2,0.1105,2082.4,-0.0006,8.1e-05,0.0904
2025-12-24 12:39:58,90214679,plant_002,healthy,20.56,38.23,100.976,329.64,217.96,0.1047,2082.4,-0.0001,8e-05,0.0873
2025-12-24 12:40:13,90229780,plant_002,healthy,20.56,38.17,100.978,330.59,218.91,0.1051,2082.4,0.0008,7.7e-05,0.0862
2025-12-24 12:40:34,90244880,plant_002,healthy,20.57,38.19,100.977,330.84,233.85,0.1123,2082.4,-0.0011,8.2e-05,0.0862
2025-12-24 12:40:49,90265548,plant_002,healthy,20.48,38.51,100.978,306.47,227.84,0.1094,2082.4,0.0011,7.8e-05,0.0875
2025-12-24 12:41:04,90280661,plant_002,healthy,20.54,38.26,100.978,324.24,227.67,0.1093,2082.4,0.0,8.5e-05,0.0895
2025-12-24 12:41:19,90295777,plant_002,healthy,20.56,38.21,100.979,328.39,230.82,0.1108,2082.4,0.0,9.2e-05,0.0854
2025-12-24 12:41:36,90310906,plant_002,healthy,20.56,38.15,100.978,329.53,225.49,0.1083,2082.4,0.0,9.4e-05,0.0854
2025-12-24 12:41:50,90326998,plant_002,healthy,20.53,38.16,100.979,325.25,217.78,0.1046,2082.4,-0.0003,9.6e-05,0.0854
2025-12-24 12:42:05,90342103,plant_002,healthy,20.55,37.95,100.977,331.02,232.48,0.1116,2082.4,-0.0008,9.1e-05,0.0905
2025-12-24 12:42:20,90357239,plant_002,healthy,20.53,37.9,100.98,331.75,229.48,0.1102,2082.4,-0.0004,9.3e-05,0.0931
2025-12-24 12:42:40,90372357,plant_002,healthy,20.53,37.95,100.973,332.63,221.36,0.1063,2082.4,0.0005,9.8e-05,0.0885
2025-12-24 12:42:55,90391491,plant_002,healthy,20.45,38.27,100.973,313.39,220.49,0.1059,2082.4,0.0002,9.5e-05,0.0854
2025-12-24 12:43:10,90406622,plant_002,healthy,20.5,38.14,100.966,327.85,226.0,0.1085,2082.4,0.0002,8e-05,0.0854
2025-12-24 12:43:25,90421738,plant_002,healthy,20.52,38.07,100.968,330.97,233.46,0.1121,2082.4,0.0007,8.2e-05,0.0854
2025-12-24 12:43:40,90436873,plant_002,healthy,20.53,38.02,100.967,331.77,230.65,0.1108,2082.4,0.0,8.4e-05,0.0854
2025-12-24 12:43:55,90451986,plant_002,healthy,20.54,37.98,100.967,332.9,212.49,0.102,2082.4,-0.002,9.5e-05,0.0854
2025-12-24 12:44:10,90467132,plant_002,healthy,20.55,37.95,100.967,332.76,231.82,0.1113,2082.4,0.002,0.000115,0.0857
2025-12-24 12:44:25,90482260,plant_002,healthy,20.55,37.89,100.964,334.32,216.7,0.1041,2082.4,-0.0016,0.000108,0.0866
2025-12-24 12:44:43,90497369,plant_002,healthy,20.56,37.83,100.964,334.59,224.14,0.1076,2082.4,0.0016,0.000108,0.0862
2025-12-24 12:44:57,90514046,plant_002,healthy,20.52,37.94,100.964,325.72,228.26,0.1096,2082.4,0.0,0.000122,0.0848
2025-12-24 12:45:12,90529152,plant_002,healthy,20.56,37.88,100.967,332.24,225.91,0.1085,2082.4,-0.001,0.000139,0.0838
2025-12-24 12:45:27,90544289,plant_002,healthy,20.56,37.82,100.964,333.66,228.28,0.1096,2082.4,0.0011,0.000143,0.0838
2025-12-24 12:45:44,90559430,plant_002,healthy,20.56,37.8,100.966,334.43,217.63,0.1045,2082.4,-0.0001,0.000132,0.0839
2025-12-24 12:45:58,90575106,plant_002,healthy,20.54,37.79,100.961,331.38,226.38,0.1087,2082.4,0.0,0.000126,0.0846
2025-12-24 12:46:13,90590231,plant_002,healthy,20.56,37.74,100.961,333.82,212.43,0.102,2082.4,-0.0005,0.000129,0.0846
2025-12-24 12:46:29,90605342,plant_002,healthy,20.57,37.71,100.963,335.14,218.42,0.1049,2082.4,-0.0002,0.000129,0.0846
2025-12-24 12:46:45,90620489,plant_002,healthy,20.56,37.71,100.963,334.59,224.97,0.108,2082.4,-0.0006,0.000108,0.0853
2025-12-24 12:46:59,90636207,plant_002,healthy,20.54,37.74,100.962,331.52,222.48,0.1068,2082.4,0.0007,9.5e-05,0.0854
2025-12-24 12:47:15,90651324,plant_002,healthy,20.57,37.68,100.963,334.98,221.98,0.1066,2082.4,-0.0007,9e-05,0.0854
2025-12-24 12:47:30,90666425,plant_002,healthy,20.58,37.65,100.966,335.37,219.25,0.1053,2082.4,-0.0011,9.7e-05,0.0854
2025-12-24 12:47:47,90681567,plant_002,healthy,20.58,37.64,100.97,334.87,224.0,0.1076,2082.4,0.0021,0.000104,0.0854
2025-12-24 12:48:02,90698319,plant_002,healthy,20.54,37.73,100.964,326.46,230.65,0.1108,2082.4,0.0002,9.8e-05,0.0854
2025-12-24 12:48:17,90713456,plant_002,healthy,20.58,37.68,100.968,333.03,231.78,0.1113,2082.4,-0.0017,9.2e-05,0.0858
2025-12-24 12:48:32,90728593,plant_002,healthy,20.57,37.65,100.964,334.46,220.02,0.1057,2082.4,0.0008,9.4e-05,0.0881
2025-12-24 12:48:48,90743739,plant_002,healthy,20.57,37.63,100.963,335.83,226.76,0.1089,2082.4,-0.0005,0.000107,0.0845
2025-12-24 12:49:03,90759412,plant_002,healthy,20.57,37.61,100.961,332.39,217.79,0.1046,2082.4,-0.0003,0.000109,0.0833
2025-12-24 12:49:18,90774540,plant_002,healthy,20.6,37.57,100.962,334.77,223.03,0.1071,2082.4,0.0001,0.000123,0.0831
2025-12-24 12:49:33,90789649,plant_002,healthy,20.62,37.53,100.965,335.46,219.59,0.1054,2082.4,0.0015,0.000118,0.0831
2025-12-24 12:49:50,90804794,plant_002,healthy,20.64,37.53,100.967,334.93,230.85,0.1109,2082.4,-0.0001,0.000123,0.0847
2025-12-24 12:50:05,90821526,plant_002,healthy,20.59,37.66,100.968,326.24,224.85,0.108,2082.4,-0.0009,0.000115,0.087
2025-12-24 12:50:20,90836626,plant_002,healthy,20.63,37.57,100.969,333.51,229.57,0.1102,2082.4,-0.0004,9.1e-05,0.0893
2025-12-24 12:50:35,90851756,plant_002,healthy,20.64,37.53,100.968,333.91,223.88,0.1075,2082.4,0.0001,8.3e-05,0.0895
2025-12-24 12:50:52,90866869,plant_002,healthy,20.64,37.5,100.969,335.25,221.58,0.1064,2082.4,0.0005,8.4e-05,0.0857
2025-12-24 12:51:07,90883585,plant_002,healthy,20.58,37.6,100.969,326.7,225.99,0.1085,2082.4,-0.001,9.6e-05,0.0848
2025-12-24 12:51:22,90898695,plant_002,healthy,20.61,37.54,100.97,333.39,226.25,0.1086,2082.4,0.0007,0.000102,0.0846
2025-12-24 12:51:37,90913805,plant_002,healthy,20.62,37.5,100.968,334.46,236.98,0.1138,2082.4,0.0011,0.0001,0.0846
2025-12-24 12:51:52,90928924,plant_002,healthy,20.63,37.5,100.967,335.21,226.23,0.1086,2082.4,-0.0016,8.8e-05,0.0859
2025-12-24 12:52:07,90944035,plant_002,healthy,20.64,37.51,100.968,334.96,223.26,0.1072,2082.4,0.001,7.5e-05,0.0897
2025-12-24 12:52:22,90959154,plant_002,healthy,20.63,37.47,100.967,335.14,231.54,0.1112,2082.4,-0.0014,7.1e-05,0.0946
2025-12-24 12:52:37,90974278,plant_002,healthy,20.62,37.47,100.964,335.69,216.43,0.1039,2082.4,0.001,9e-05,0.0904
2025-12-24 12:52:55,90989389,plant_002,healthy,20.64,37.46,100.964,335.09,222.14,0.1067,2082.4,0.0007,8.6e-05,0.0904
2025-12-24 12:53:09,91006085,plant_002,healthy,20.61,37.57,100.964,326.23,224.62,0.1079,2082.4,-0.001,9.1e-05,0.0904
2025-12-24 12:53:24,91021187,plant_002,healthy,20.65,37.53,100.966,332.34,230.02,0.1105,2082.4,0.0008,8.1e-05,0.0915
2025-12-24 12:53:40,91036314,plant_002,healthy,20.64,37.5,100.964,334.0,229.72,0.1103,2082.4,-0.0002,8e-05,0.0921
2025-12-24 12:53:56,91051442,plant_002,healthy,20.65,37.48,100.965,334.77,218.36,0.1049,2082.4,-0.0012,7.8e-05,0.0921
2025-12-24 12:54:11,91067460,plant_002,healthy,20.62,37.54,100.964,329.38,215.51,0.1035,2082.4,0.0018,7.8e-05,0.0892
2025-12-24 12:54:26,91082572,plant_002,healthy,20.64,37.49,100.964,333.48,222.6,0.1069,2082.4,-0.0002,9.4e-05,0.0775
2025-12-24 12:54:41,91097692,plant_002,healthy,20.63,37.47,100.965,334.57,224.7,0.1079,2082.4,-0.0018,9.3e-05,0.0775
2025-12-24 12:54:58,91112838,plant_002,healthy,20.63,37.46,100.962,335.14,215.52,0.1035,2082.4,0.0012,0.000101,0.0775
2025-12-24 12:55:13,91129510,plant_002,healthy,20.58,37.55,100.964,326.7,222.77,0.107,2082.4,0.0009,8.3e-05,0.0868
2025-12-24 12:55:28,91144647,plant_002,healthy,20.6,37.49,100.969,333.32,225.64,0.1084,2082.4,-0.0009,9.2e-05,0.087
2025-12-24 12:55:43,91159762,plant_002,healthy,20.59,37.47,100.961,335.64,228.59,0.1098,2082.4,0.0009,9.4e-05,0.087
2025-12-24 12:55:59,91174864,plant_002,healthy,20.59,37.46,100.963,336.35,230.55,0.1107,2082.4,-0.0002,9.6e-05,0.087
2025-12-24 12:56:14,91190767,plant_002,healthy,20.56,37.55,100.959,331.89,230.36,0.1106,2082.4,0.0,8.5e-05,0.087
2025-12-24 12:56:29,91205895,plant_002,healthy,20.58,37.52,100.958,335.57,223.28,0.1072,2082.4,0.0001,8.4e-05,0.091
2025-12-24 12:56:44,91221017,plant_002,healthy,20.58,37.53,100.96,335.89,234.84,0.1128,2082.4,-0.0008,8.6e-05,0.0912
2025-12-24 12:57:00,91236125,plant_002,healthy,20.58,37.51,100.958,336.74,224.61,0.1079,2082.4,-0.0001,0.000102,0.0836
2025-12-24 12:57:15,91251820,plant_002,healthy,20.56,37.55,100.961,333.34,221.48,0.1064,2082.4,0.001,0.000107,0.0831
2025-12-24 12:57:30,91266931,plant_002,healthy,20.58,37.58,100.96,335.25,237.0,0.1138,2082.4,0.0,0.000102,0.0831
2025-12-24 12:57:45,91282030,plant_002,healthy,20.58,37.56,100.959,336.7,233.84,0.1123,2082.4,0.0,9.6e-05,0.088
2025-12-24 12:58:01,91297142,plant_002,healthy,20.58,37.55,100.957,336.51,220.56,0.1059,2082.4,-0.0016,8.4e-05,0.0912
2025-12-24 12:58:16,91312888,plant_002,healthy,20.55,37.59,100.957,332.48,234.45,0.1126,2082.4,0.0004,7.7e-05,0.0904
2025-12-24 12:58:31,91328026,plant_002,healthy,20.57,37.58,100.956,335.1,228.81,0.1099,2082.4,0.0002,8.8e-05,0.0857
2025-12-24 12:58:46,91343173,plant_002,healthy,20.58,37.54,100.956,336.28,225.01,0.1081,2082.4,0.001,8.7e-05,0.0846
2025-12-24 12:59:03,91358273,plant_002,healthy,20.59,37.53,100.957,336.44,222.29,0.1067,2082.4,-0.0008,9.7e-05,0.0846
2025-12-24 12:59:17,91373953,plant_002,healthy,20.56,37.57,100.957,333.65,223.56,0.1074,2082.4,0.0003,9.3e-05,0.0869
2025-12-24 12:59:32,91389083,plant_002,healthy,20.57,37.54,100.958,336.15,233.72,0.1122,2082.4,-0.0007,8.8e-05,0.0904
2025-12-24 12:59:47,91404216,plant_002,healthy,20.58,37.52,100.962,337.0,227.31,0.1092,2082.4,0.0006,9.1e-05,0.0904
2025-12-24 13:00:04,91419325,plant_002,healthy,20.59,37.55,100.956,336.58,229.32,0.1101,2082.4,0.0005,8.4e-05,0.092
2025-12-24 13:00:19,91435464,plant_002,healthy,20.56,37.82,100.957,329.65,228.44,0.1097,2082.4,-0.0003,8.5e-05,0.0883
2025-12-24 13:00:34,91450602,plant_002,healthy,20.59,37.71,100.958,333.98,226.11,0.1086,2082.4,-0.0005,8.6e-05,0.0854
2025-12-24 13:00:49,91465733,plant_002,healthy,20.59,37.6,100.957,335.78,225.3,0.1082,2082.4,-0.0007,9.1e-05,0.0854
2025-12-24 13:01:04,91480838,plant_002,healthy,20.61,37.77,100.96,334.43,231.93,0.1114,2082.4,0.0017,9e-05,0.0873
2025-12-24 13:01:19,91495946,plant_002,healthy,20.61,38.09,100.961,333.08,227.95,0.1095,2082.4,-0.0015,9.4e-05,0.0912
2025-12-24 13:01:34,91511055,plant_002,healthy,20.63,38.36,100.961,331.04,227.21,0.1091,2082.4,0.0008,9.2e-05,0.0931
2025-12-24 13:01:49,91526161,plant_002,healthy,20.65,38.69,100.962,329.27,228.02,0.1095,2082.4,-0.0003,8.8e-05,0.094
2025-12-24 13:02:10,91541273,plant_002,healthy,20.67,38.63,100.964,329.55,221.92,0.1066,2082.4,0.0008,8.4e-05,0.094
2025-12-24 13:02:25,91561746,plant_002,healthy,20.61,38.85,100.962,304.79,214.62,0.1031,2082.4,-0.0018,8e-05,0.0877
2025-12-24 13:02:40,91576873,plant_002,healthy,20.68,39.47,100.962,316.79,231.61,0.1112,2082.4,0.0016,7.9e-05,0.0862
2025-12-24 13:02:55,91592007,plant_002,healthy,20.7,39.73,100.964,318.82,230.69,0.1108,2082.4,0.0,7.5e-05,0.0862
2025-12-24 13:03:10,91607114,plant_002,healthy,20.72,39.58,100.963,320.46,234.88,0.1128,2082.4,0.0002,7.4e-05,0.0898
2025-12-24 13:03:27,91622258,plant_002,healthy,20.74,39.59,100.963,320.06,232.25,0.1115,2082.4,-0.0005,7.1e-05,0.0946
2025-12-24 13:03:41,91637941,plant_002,healthy,20.75,39.45,100.96,317.98,217.76,0.1046,2082.4,-0.0015,8.5e-05,0.0938
2025-12-24 13:03:56,91653068,plant_002,healthy,20.8,38.88,100.966,322.41,232.66,0.1117,2082.4,0.0019,9.6e-05,0.0904
2025-12-24 13:04:11,91668185,plant_002,healthy,20.82,39.19,100.966,321.67,222.39,0.1068,2082.4,0.0,9.5e-05,0.0904
2025-12-24 13:04:27,91683286,plant_002,healthy,20.86,39.05,100.965,321.9,216.77,0.1041,2082.4,-0.0018,0.000108,0.0838
2025-12-24 13:04:42,91698393,plant_002,healthy,20.88,39.17,100.964,320.9,228.3,0.1096,2082.4,0.002,0.000107,0.0838
2025-12-24 13:04:57,91713494,plant_002,healthy,20.89,39.86,100.966,316.2,226.99,0.109,2082.4,-0.0009,0.000112,0.0838
2025-12-24 13:05:12,91728601,plant_002,healthy,20.9,40.15,100.966,315.48,220.57,0.1059,2082.4,0.0009,9.3e-05,0.0849
2025-12-24 13:05:27,91743726,plant_002,healthy,20.91,39.64,100.963,317.26,230.41,0.1106,2082.4,-0.0004,8.5e-05,0.0854
2025-12-24 13:05:42,91758855,plant_002,healthy,20.94,39.13,100.965,319.56,227.53,0.1093,2082.4,0.0003,7.2e-05,0.0854
2025-12-24 13:05:57,91773996,plant_002,healthy,20.95,39.62,100.965,314.77,227.65,0.1093,2082.4,0.0002,8.9e-05,0.0854
2025-12-24 13:06:12,91789122,plant_002,healthy,20.95,40.39,100.967,312.32,212.91,0.1022,2082.4,-0.0022,8.9e-05,0.0854
2025-12-24 13:06:28,91804251,plant_002,healthy,20.96,40.0,100.967,313.87,221.87,0.1065,2082.4,0.0015,9.9e-05,0.0854
2025-12-24 13:06:43,91819375,plant_002,healthy,20.97,40.28,100.966,312.49,217.48,0.1044,2082.4,-0.0011,8.7e-05,0.0873
2025-12-24 13:06:58,91834475,plant_002,healthy,20.98,40.61,100.967,310.26,224.0,0.1076,2082.4,0.0002,7.5e-05,0.0895
